Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s)
2022/09/19;1900 UTC;0;1007,7;1008,1;1007,6;866,5;20,8;15,1;22,1;20,8;15,2;13,9;70;60;70;43;3,4;1,7
2022/09/19;2000 UTC;0;1007,5;1008,1;1007,5;277,7;19,7;14,9;20,8;19,7;15,4;14,9;75;69;74;66;3,8;2,2
2022/09/19;2100 UTC;0;1007,4;1007,6;1007,4;66,4;18,9;15,5;19,7;18,9;15,8;15,1;81;74;81;82;4;1,6
2022/09/19;2200 UTC;0;1007,1;1007,6;1007,1;;18,3;15,7;18,9;18,3;15,7;15,4;85;81;85;115;3;1,6
2022/09/19;2300 UTC;1,4;1007;1007,2;1006,7;;17,1;16;18,3;17,1;16,3;15,7;94;85;93;170;3;,7
2022/09/20;0000 UTC;1,2;1007,8;1008;1007;;17;;17,2;16,9;;;;;;226;2;,6
2022/09/20;0100 UTC;1,6;1007,1;1007,9;1007,1;;16,7;;17;16,7;;;;;;168;1,8;,9
2022/09/20;0200 UTC;1;1006,9;1007,4;1006,9;;16,7;;16,7;16,6;;;;;;250;1,4;,3
2022/09/20;0300 UTC;1,8;1006,3;1007;1006,1;;16,7;;16,8;16,6;;;;;;210;1,8;,1
2022/09/20;0400 UTC;,2;1004,9;1006,7;1004,8;;16,5;;16,8;16,5;;;;;;77;3,6;1,5
2022/09/20;0500 UTC;0;1004,2;1004,9;1003,3;;16,4;;16,6;16,4;;;;;;201;4,8;,8
2022/09/20;0600 UTC;0;1004,9;1005,3;1004,2;,4;17,1;;17,2;16,4;;;;;;179;5,9;2
2022/09/20;0700 UTC;0;1005;1005;1004,7;;16,5;;17,5;16,3;;;;;;11;4,3;,9
2022/09/20;0800 UTC;0;1005,5;1005,5;1005;;16,6;;16,7;16,5;;;;;;166;2,4;,2
2022/09/20;0900 UTC;0;1005,9;1005,9;1005,4;;16,4;;16,6;16,4;;;;;;168;2;,8
2022/09/20;1000 UTC;0;1006,4;1006,5;1005,7;126;16,5;;16,5;16;;;;;;190;1,6;,7
2022/09/20;1100 UTC;0;1006,5;1006,5;1006,3;892,1;19,1;16,8;19,6;16,5;;;;;86;291;1,8;,5
2022/09/20;1200 UTC;0;1006,6;1006,7;1006,5;1760,7;21,3;17;21,4;18,9;17,6;15,9;88;75;76;356;1,7;,6
2022/09/20;1300 UTC;0;1006,2;1006,7;1006,2;2494,4;23,3;17,2;23,6;20,9;18,3;16,1;79;68;68;354;3;1,4
2022/09/20;1400 UTC;0;1005,4;1006,2;1005,4;3012,8;25,5;17,8;25,5;23,1;18,7;15,8;74;59;63;344;3;1,2
2022/09/20;1500 UTC;0;1004,1;1005,4;1004,1;3332,3;27,1;17,2;27,4;24,6;18,8;15,7;62;53;54;37;3,9;2
2022/09/20;1600 UTC;0;1002,8;1004,1;1002,8;3387,1;28,6;17,9;28,6;26,8;19;16,2;60;50;52;17;4,9;1,9
2022/09/20;1700 UTC;0;1002,1;1002,8;1002;3188;28;18,6;28,6;27,7;19,2;17,1;59;50;57;66;7,1;3,5
2022/09/20;1800 UTC;0;1002,1;1002,2;1002;2453,4;25,4;17;28;25,4;18,8;17;61;55;60;50;9,9;5,5
2022/09/20;1900 UTC;0;1002,9;1002,9;1002,1;1049,6;24,3;17,2;25,3;24,3;17,7;16,7;66;60;65;53;9;4,4
2022/09/20;2000 UTC;0;1003,9;1003,9;1002,9;784,9;22,7;17;24,9;22,7;17,9;17;72;64;70;28;8,9;2,6
2022/09/20;2100 UTC;0;1004,8;1004,8;1003,9;128,7;20,9;16,6;22,7;20,9;17,7;16,5;77;70;76;42;6,3;3,4
2022/09/20;2200 UTC;0;1005,8;1005,9;1004,8;1,4;19,6;17,1;20,9;19,6;17,2;16,6;86;76;86;39;8,3;3,6
2022/09/20;2300 UTC;0;1006,7;1006,7;1005,8;;19;16,4;19,6;19;17,1;16,4;86;83;85;52;8,6;3,9
2022/09/21;0000 UTC;0;1007,6;1007,6;1006,7;;18,3;16,4;19;18,3;16,4;16,2;89;84;88;41;7,4;1,5
2022/09/21;0100 UTC;0;1008,6;1008,6;1007,6;;18,4;16,2;18,5;18,1;16,7;16,1;91;86;87;30;3,6;1
2022/09/21;0200 UTC;0;1008,8;1008,8;1008,3;;18,3;16,1;18,4;18,1;16,4;16,1;90;87;87;68;2,1;,7
2022/09/21;0300 UTC;0;1008,9;1009,1;1008,6;;17,7;17;18,3;17,7;17;16,1;95;87;95;161;2,5;1
2022/09/21;0400 UTC;0;1010,1;1010,1;1008,6;;17,4;;17,8;17,4;17,6;16,9;100;95;;243;2,3;,8
2022/09/21;0500 UTC;0;1008,3;1010,3;1008,2;;17,2;;17,4;17,2;;;;;;96;2,3;,1
2022/09/21;0600 UTC;0;1007,5;1008,4;1007,5;;17,2;;17,2;17,1;;;;;;249;1,1;,2
2022/09/21;0700 UTC;0;1007,2;1007,5;1007,2;;17;;17,1;16,9;;;;;;340;1,1;,2
2022/09/21;0800 UTC;0;1007,4;1007,4;1007,1;;16,7;16;17;16,7;;;;;96;120;1,1;,1
2022/09/21;0900 UTC;0;1008;1008;1007,4;;16,5;;16,8;16,5;;;;;;149;1,7;1,1
2022/09/21;1000 UTC;0;1008;1008;1007,8;40,3;16,9;;16,9;16,5;;;;;;231;1,7;0
2022/09/21;1100 UTC;0;1009;1009;1008;458,1;17,8;;17,9;16,9;;;;;;302;2,1;,8
2022/09/21;1200 UTC;0;1009,6;1009,6;1008,9;1230,9;19,6;16,2;19,7;17,8;18,1;15,8;100;80;81;328;3,4;1,4
2022/09/21;1300 UTC;0;1009;1009,6;1008,9;1010,1;19,9;16;20,5;19,3;16,4;15,1;82;73;78;15;3,4;,9
2022/09/21;1400 UTC;0;1008,3;1009,3;1008,3;873;20;16;20,6;19,4;16,9;14,9;80;75;78;358;2,6;,8
2022/09/21;1500 UTC;0;1006,4;1008,3;1006,4;791,7;20,6;16,4;20,7;19,8;16,6;15,7;80;75;77;17;1,9;,2
2022/09/21;1600 UTC;0;1004,5;1006,4;1004,5;1031,4;20,3;15,6;21,1;19,8;16,8;15;79;72;74;61;5;1,3
2022/09/21;1700 UTC;0;1005;1005,4;1004,1;547,8;19,6;15,9;20,3;19,6;16,7;15,5;82;74;79;22;5,3;1,8
2022/09/21;1800 UTC;,2;1003,8;1005;1003,7;239,2;18,8;16,8;19,6;18,8;16,9;15,8;89;80;88;28;3,5;,1
2022/09/21;1900 UTC;,6;1004,7;1004,7;1003,4;130,2;18,1;17,2;18,9;18,1;17,4;16,6;95;86;95;15;2,4;,9
2022/09/21;2000 UTC;2,4;1005,1;1005,3;1004,7;114,2;17,3;;18,1;17,3;;;;;;60;3,2;1,5
2022/09/21;2100 UTC;2,8;1005,5;1005,6;1005,1;40,5;16,8;;17,3;16,8;;;;;;96;3,5;1,3
2022/09/21;2200 UTC;1,4;1005,6;1005,6;1005,3;;16,3;15,8;16,8;16,3;;;;;97;132;3,1;,8
2022/09/21;2300 UTC;1;1005,1;1005,7;1004,8;;16,2;;16,4;16,1;;;;;;297;2,2;,3
2022/09/22;0000 UTC;1,6;1005,9;1006;1005,1;;16,2;;16,3;16,2;;;;;;250;1,4;,3
2022/09/22;0100 UTC;,8;1006,2;1006,3;1005,8;;16,1;;16,3;16,1;;;;;;229;1,5;,6
2022/09/22;0200 UTC;,6;1005,6;1006,2;1005,3;;16;;16,1;15,9;;;;;;23;2,7;,9
2022/09/22;0300 UTC;1,4;1004,9;1006,5;1004,9;;15,8;;16;15,8;;;;;;94;2,7;,3
2022/09/22;0400 UTC;,4;1005,8;1006;1004,1;;15,8;;15,8;15,7;;;;;;233;1,7;,6
2022/09/22;0500 UTC;0;1004,4;1005,8;1004,2;;15,8;;15,9;15,7;;;;;;145;2,8;1,3
2022/09/22;0600 UTC;0;1003,8;1004,4;1003,8;;15,8;;15,8;15,7;;;;;;340;2,8;,2
2022/09/22;0700 UTC;0;1003,4;1003,8;1003,3;;15,6;;15,8;15,6;;;;;;202;1;,1
2022/09/22;0800 UTC;0;1003,5;1003,8;1003,4;;15,6;;15,8;15,6;;;;;;42;1,9;1
2022/09/22;0900 UTC;0;1003,9;1003,9;1003,3;0;15,8;;15,8;15,5;;;;;;223;1,8;,4
2022/09/22;1000 UTC;0;1004,5;1004,5;1003,9;85,6;16;;16;15,7;;;;;;144;1,7;,7
2022/09/22;1100 UTC;0;1004,9;1004,9;1004,5;351,9;16,7;;16,7;16;;;;;;324;1,7;,6
2022/09/22;1200 UTC;0;1004,4;1004,9;1004,2;998,6;18,1;16,6;18,2;16,7;;;;;91;318;2;1
2022/09/22;1300 UTC;0;1005;1005;1004,4;1230;19,6;16,9;19,6;18,1;17,4;16,4;91;83;85;329;3,4;,5
2022/09/22;1400 UTC;0;1004,2;1005,1;1004,2;1703;21,4;17,1;21,5;19,1;18,4;16,5;88;77;77;199;3,5;1,6
2022/09/22;1500 UTC;,2;1003,4;1004,2;1003,4;2316,8;21,8;17;22,8;21;18,6;15,7;78;67;74;340;3,3;,8
2022/09/22;1600 UTC;0;1001,7;1003,4;1001,6;2830,8;23,9;18,5;24,1;21,8;19;16,9;78;67;72;30;3,8;1,6
2022/09/22;1700 UTC;0;1001;1002,1;1001;1580,8;23,6;17,3;24,4;23,2;18,7;17,1;73;66;68;83;3,5;,9
2022/09/22;1800 UTC;0;1000,1;1001,1;1000,1;1795,6;24,9;19,3;24,9;23,6;19,3;17,3;73;66;71;64;5,4;2,2
2022/09/22;1900 UTC;0;999,3;1000,1;999,3;1985,5;23,8;18,4;25,1;23,8;19,7;18,1;73;67;72;104;5,6;2,3
2022/09/22;2000 UTC;0;999,2;999,4;999;1227,8;24,3;18,3;24,7;23,8;19,3;18;73;67;69;143;4,7;1,1
2022/09/22;2100 UTC;0;999,6;999,6;999,1;198,6;23;18,6;24,4;23;18,7;18,3;77;69;77;69;2,5;,6
2022/09/22;2200 UTC;0;1000,6;1000,6;999,6;2,9;20,7;19,3;23;20,7;19,7;18,7;92;77;92;219;3,7;1
2022/09/22;2300 UTC;0;1001,9;1001,9;1000,6;;20,4;17;21,2;20,1;19,4;16,7;94;77;81;220;4,7;1,7
2022/09/23;0000 UTC;0;1003,6;1003,6;1001,9;;21,2;12,4;21,5;20,1;17,9;11,6;84;54;57;219;5,6;2,4
2022/09/23;0100 UTC;0;1004,8;1004,8;1003,6;;18;12,6;21,2;18;12,9;11,2;72;55;70;222;6,3;2,4
2022/09/23;0200 UTC;0;1005,3;1005,3;1004,7;;17,8;10,5;18,8;17,5;12,7;9,4;71;56;62;226;7,2;3
2022/09/23;0300 UTC;0;1005,8;1005,8;1005,3;;16,7;9,7;17,9;16,4;10,6;9,4;68;58;63;226;8,3;3,4
2022/09/23;0400 UTC;0;1006;1006,1;1005,8;;16,4;7,1;17,4;16,2;9,9;6,8;65;52;54;222;10,4;4,3
2022/09/23;0500 UTC;0;1006,5;1006,5;1006;;14,5;8;16,4;14,4;8,2;6,7;66;53;65;223;8,9;3,5
2022/09/23;0600 UTC;0;1006,4;1006,5;1006,4;;13,6;7,7;14,5;13,5;8,2;7,7;69;64;68;219;7,6;3,5
2022/09/23;0700 UTC;0;1006,4;1006,5;1006,2;;13,7;7;15;13,6;8,1;6,5;68;57;64;224;10,7;3,2
2022/09/23;0800 UTC;0;1007,2;1007,2;1006,3;;13,5;6,3;14,6;13,4;7;5,8;64;55;62;239;10,9;2,1
2022/09/23;0900 UTC;0;1008,2;1008,2;1007,2;;12,9;5,9;13,7;12,5;6,7;5,8;67;59;63;223;8,8;4
2022/09/23;1000 UTC;0;1009,1;1009,1;1008,1;222,3;13,4;4,7;13,4;12,4;6,2;4,3;65;54;55;225;12,4;5,7
2022/09/23;1100 UTC;0;1009,6;1009,6;1009,1;1089,2;14,6;4,4;14,6;13,3;5,7;3,5;59;48;50;222;14,7;7,3
2022/09/23;1200 UTC;0;1009,6;1009,9;1009,6;1991,5;16,2;3,9;16,2;14,5;5,6;3,6;55;43;44;241;14,3;6
2022/09/23;1300 UTC;0;1009,9;1010;1009,5;2717,8;18,6;5,1;18,6;16,1;6,3;3,5;49;37;41;239;13,9;3,8
2022/09/23;1400 UTC;0;1010;1010,1;1009,7;3263;21,2;7,7;21,2;18,6;7,7;3,2;45;33;42;224;10,8;3,6
2022/09/23;1500 UTC;0;1009,2;1010;1009,2;3568;21,7;5,2;22;20,9;6,3;2,4;42;29;34;234;10,6;3,9
2022/09/23;1600 UTC;0;1008,4;1009,2;1008,4;3616,6;22,8;4,8;23,1;21,7;7,5;3,4;38;28;31;235;10,4;4,5
2022/09/23;1700 UTC;0;1007,5;1008,4;1007,4;3375;24;4,9;24,2;22,9;9;3,7;39;26;29;245;10,4;3,4
2022/09/23;1800 UTC;0;1007,1;1007,5;1007;2896,6;23,7;3,4;24,3;23,7;7,5;2,9;35;25;27;247;9,8;4,2
2022/09/23;1900 UTC
2022/09/23;2000 UTC;0;1008,2;1008,2;1007,3;1295;21,6;7,7;24,4;21,6;7,7;3;41;26;41;44;6,7;2,5
2022/09/23;2100 UTC;0;1008,9;1008,9;1008,2;311,3;18,7;7,9;21,6;18,7;8,5;7,6;50;41;49;64;6,2;3
2022/09/23;2200 UTC;0;1010;1010;1008,9;1,7;17,6;7,6;18,8;16,8;8,9;6,9;59;48;52;308;5,4;1,1
2022/09/23;2300 UTC;0;1011;1011,1;1010;;14,7;10,1;17,6;14,7;10,2;7,2;74;51;74;234;2,8;1,1
2022/09/24;0000 UTC;0;1012;1012;1010,9;;13,5;10;15,2;13,4;10,4;9,5;82;69;79;242;2,1;,9
2022/09/24;0100 UTC;0;1012,8;1012,8;1012;;12,8;9,4;13,9;12,7;10;9,4;81;77;80;202;2,3;,8
2022/09/24;0200 UTC;0;1013,3;1013,3;1012,8;;11,9;9,3;12,8;11,8;9,8;9,2;86;80;84;240;3,5;,1
2022/09/24;0300 UTC;0;1013,3;1013,3;1013,1;;11,6;9,5;12,6;11,6;9,5;8,8;87;78;87;287;1,8;,9
2022/09/24;0400 UTC;0;1013,6;1013,6;1013,3;;10,6;9,7;11,6;10,6;9,8;9,4;94;87;94;279;2,3;1
2022/09/24;0500 UTC;0;1013,1;1013,6;1013,1;;10,4;9,1;10,8;10,4;9,9;9,1;95;91;92;193;1,8;,8
2022/09/24;0600 UTC;0;1012,7;1013,1;1012,7;;10,1;9,5;10,9;9,9;9,6;8,9;97;90;96;266;1,6;,6
2022/09/24;0700 UTC;0;1012,6;1012,7;1012,4;;10,2;10;10,3;9,8;10,2;9,2;100;95;98;329;1,7;,4
2022/09/24;0800 UTC;0;1012,7;1012,7;1012,6;;10,7;10,1;10,7;10,1;10,3;9,5;100;93;96;236;1,5;,1
2022/09/24;0900 UTC;0;1013,2;1013,2;1012,7;;10,8;10,1;10,8;10,4;10,7;9,9;100;95;95;309;1,2;,6
2022/09/24;1000 UTC;0;1014;1014;1013,2;98,4;11,2;11,2;11,2;10,8;11,2;10;100;95;100;242;1,1;0
2022/09/24;1100 UTC;0;1015;1015;1014;143,1;11,9;11,9;11,9;11,2;11,9;10,6;100;93;100;324;1,2;,2
2022/09/24;1200 UTC;,6;1015,6;1015,6;1015;297,3;12,9;12,3;12,9;11,9;12,4;11,5;100;93;96;203;1;0
2022/09/24;1300 UTC;0;1015,6;1015,8;1015,6;2192,1;18,1;12,5;18,5;12,9;14,3;11,8;98;69;70;217;2,4;1,3
2022/09/24;1400 UTC;0;1015,1;1015,6;1015,1;3188;20,3;11,8;21,4;18,1;13,9;11,5;72;56;58;17;4,6;2,1
2022/09/24;1500 UTC;0;1014,4;1015,1;1014,4;2188,8;20,6;11,8;21,3;19,7;13,5;10,9;66;53;57;31;4,4;1
2022/09/24;1600 UTC;0;1013,4;1014,4;1013,4;1728,7;20,9;10,6;22,4;20,3;12,7;10,1;60;48;52;83;4,9;1,8
2022/09/24;1700 UTC;0;1012,5;1013,4;1012,5;3266,8;22,8;12;23,4;20,9;12,6;10;56;44;51;56;6,4;3,1
2022/09/24;1800 UTC;0;1012;1012,5;1011,8;2827,5;21,6;13,3;22,9;21,5;13,6;11;60;49;59;47;9,8;5,9
2022/09/24;1900 UTC;0;1011,8;1012;1011,8;919,9;19,8;13,5;21,8;19,8;13,7;12,7;67;59;67;57;9,6;4
2022/09/24;2000 UTC;0;1012,2;1012,2;1011,9;557,2;19,1;13,3;19,8;19,1;14;13,2;70;66;69;53;8,9;3,5
2022/09/24;2100 UTC;0;1012,8;1012,8;1012,1;145,1;18,2;13,4;19,1;18,2;13,6;13,2;74;69;74;74;7,3;2,6
2022/09/24;2200 UTC;0;1013,5;1013,5;1012,8;1,4;17,5;12,7;18,2;17,5;13,4;12,6;74;72;73;102;6;2,1
2022/09/24;2300 UTC;0;1014;1014;1013,5;;17,3;11,4;17,5;17,3;12,6;11,2;73;67;68;69;5,8;1,9
2022/09/25;0000 UTC;0;1014,6;1014,6;1013,9;;16,6;11,8;17,3;16,5;12;11,3;74;68;74;355;4,8;,8
2022/09/25;0100 UTC;0;1015,2;1015,2;1014,6;;16,4;12,2;16,6;16,2;12,6;11,9;79;74;76;278;1,7;,3
2022/09/25;0200 UTC;0;1014,7;1015,2;1014,5;;15,9;12,5;16,4;15,9;12,8;12,1;81;76;80;191;,8;0
2022/09/25;0300 UTC;0;1014,2;1014,8;1014,1;;15;12,8;15,9;14,9;12,9;12,4;87;80;87;159;2;1,3
2022/09/25;0400 UTC;0;1014;1014,2;1014;;14,2;12,5;15;14,2;12,9;12,5;90;87;90;101;2,1;,1
2022/09/25;0500 UTC;0;1013,9;1014;1013,7;;13,7;12,7;14,3;13,7;13,2;12,5;94;90;94;223;1,2;,3
2022/09/25;0600 UTC;0;1013;1013,9;1013;;13,2;;13,7;13,2;;;;;;251;1,2;0
2022/09/25;0700 UTC;0;1012,9;1013;1012,6;;12,8;;13,5;12,7;;;;;;355;,8;,2
2022/09/25;0800 UTC;,4;1013,5;1013,7;1012,7;;12,6;;12,9;12,6;;;;;;4;1,3;,6
2022/09/25;0900 UTC;0;1014,6;1016;1013,5;;12,9;;12,9;12,6;;;;;;88;2,7;,8
2022/09/25;1000 UTC;,4;1014,5;1015,1;1014,2;21;13;;13;12,6;;;;;;114;2,8;,5
2022/09/25;1100 UTC;,4;1015,2;1015,2;1014,5;187,2;13,6;;13,7;12,9;;;;;;360;1,4;,7
2022/09/25;1200 UTC;0;1015,7;1016,1;1015,2;178,5;14;;14,1;13,6;;;;;;7;2;,3
2022/09/25;1300 UTC;0;1016,5;1016,5;1015,5;230,1;14,3;;14,4;14;;;;;;197;1,8;,5
2022/09/25;1400 UTC;0;1015,2;1016,8;1015;379,2;15,1;;15,1;14,3;;;;;;9;2,5;,8
2022/09/25;1500 UTC;,2;1015,2;1016,1;1014,9;237,7;15;14,2;15,2;14,4;;;;;95;93;2,7;,7
2022/09/25;1600 UTC;,2;1013,8;1015,2;1013,8;468,6;15,5;;15,6;14,8;15,6;14,2;100;95;;206;2,3;1,3
2022/09/25;1700 UTC;,2;1012,4;1013,8;1012,3;634,9;15,5;14,2;16;15,4;15,7;13,6;100;88;92;6;2,4;,9
2022/09/25;1800 UTC;,2;1010,9;1012,5;1010,9;513,1;15,8;14,5;15,9;15,5;14,6;12,7;93;83;92;177;2,1;,2
2022/09/25;1900 UTC;0;1009,6;1010,9;1009,6;502,1;16;14,4;16,2;15,6;15,3;14;95;88;90;196;2,6;,9
2022/09/25;2000 UTC;,2;1010,4;1010,4;1009,6;227,7;15,3;13,7;16,3;15,3;14,7;13,5;93;87;90;274;2,1;,5
2022/09/25;2100 UTC;1,6;1011,6;1011,6;1010,2;38,6;14,9;;15,4;14,9;;;;;;186;1,8;,4
2022/09/25;2200 UTC;0;1012,3;1012,7;1011,4;;14,7;;14,9;14,7;;;;;;29;2,4;1,5
2022/09/25;2300 UTC;,2;1013,1;1013,1;1012,3;;14,7;;14,8;14,6;;;;;;239;2,6;1
2022/09/26;0000 UTC;0;1013,8;1014,2;1013,1;;14,4;;14,7;14,4;;;;;;106;2,6;,1
2022/09/26;0100 UTC;0;1013,9;1014,1;1013,5;;14,4;;14,5;14,3;;;;;;11;1,1;,5
2022/09/26;0200 UTC;,2;1013,9;1014,2;1013,7;;14,2;;14,4;14,2;;;;;;192;1,6;,4
2022/09/26;0300 UTC;3,8;1013,4;1014,6;1013,4;;14,2;;14,3;14,1;;;;;;64;1,8;,6
2022/09/26;0400 UTC;2,2;1013,8;1014,4;1013,3;;14,1;;14,3;14,1;;;;;;220;2,9;,6
2022/09/26;0500 UTC;1,6;1013,1;1013,8;1012,9;;13,9;;14,1;13,9;;;;;;352;2,5;,4
2022/09/26;0600 UTC;2,2;1012;1013,3;1012;;13,9;;14;13,9;;;;;;231;1,8;,2
2022/09/26;0700 UTC;,6;1011,9;1012,1;1011;;13,9;;13,9;13,8;;;;;;231;2,1;,7
2022/09/26;0800 UTC;4;1011,9;1012,3;1011,7;;14;;14;13,9;;;;;;123;2,8;,1
2022/09/26;0900 UTC;2,2;1010,8;1011,9;1010,8;;13,9;;14;13,9;;;;;;319;1,6;,2
2022/09/26;1000 UTC;1,4;1009,5;1010,8;1009,4;19,7;14,1;;14,1;13,9;;;;;;143;2,2;,8
2022/09/26;1100 UTC;,2;1010,1;1010,3;1009,5;153,5;14,8;;14,8;14,1;;;;;;183;4,4;,9
2022/09/26;1200 UTC;,2;1009,4;1010,6;1009,1;185,7;15,3;;15,4;14,8;;;;;;69;3,2;1,5
2022/09/26;1300 UTC;,4;1010,9;1011,1;1009,3;264,1;16;;16;15,3;;;;;;335;2,9;1
2022/09/26;1400 UTC;,6;1009,5;1011;1009,5;412,9;17,2;;17,2;16;;;;;;302;2,8;,6
2022/09/26;1500 UTC;0;1009,3;1010,9;1009,3;1091,7;19;;19;17,1;;;;;;7;5,1;,8
2022/09/26;1600 UTC;0;1008,7;1009,3;1008;634,4;19;18,9;19,4;19;;;;;99;1;2,5;,9
2022/09/26;1700 UTC;0;1008,8;1009,1;1008,3;573,1;18,9;17,3;19,3;18,8;19,3;17,2;100;90;90;4;4,3;,5
2022/09/26;1800 UTC;0;1008,4;1008,8;1007,9;597,1;19,5;17,7;19,7;18,9;18,1;17,2;93;87;89;321;2,8;,4
2022/09/26;1900 UTC;0;1006,9;1008,4;1006,9;505,6;19,5;18;19,7;19,2;18,3;17,6;93;89;91;160;2,1;,2
2022/09/26;2000 UTC;0;1006,7;1007;1005,7;233,9;18,7;18,2;19,5;18,7;18,9;17,8;100;91;97;118;4,2;1
2022/09/26;2100 UTC;0;1007,8;1008,3;1006,7;81,4;18,4;18,4;19;18,4;18,9;17,6;100;93;100;25;5,4;1,4
2022/09/26;2200 UTC;0;1008,6;1008,6;1007,8;;18,1;;18,4;18;;;;;;347;3,5;,5
2022/09/26;2300 UTC;0;1008,6;1009,3;1008,5;;17,8;;18,3;17,8;;;;;;91;3,6;1,3
2022/09/27;0000 UTC;0;1008,9;1009,1;1008,5;;17,5;;18;17,5;;;;;;134;2,7;1,2
2022/09/27;0100 UTC;0;1008,6;1009;1008,6;;17,2;;17,8;17,1;;;;;;248;2,5;,3
2022/09/27;0200 UTC;0;1008,7;1008,7;1008,2;;17,4;;17,5;17;;;;;;303;2,5;,3
2022/09/27;0300 UTC;0;1008,3;1008,8;1008,3;;16,5;;17,5;16,5;;;;;;198;1,8;1,2
2022/09/27;0400 UTC;0;1008,1;1008,4;1008;;16;;16,7;16;;;;;;219;1,8;,5
2022/09/27;0500 UTC;0;1007,9;1008,2;1007,7;;16,2;;16,3;16;;;;;;294;1,8;,8
2022/09/27;0600 UTC;0;1007,4;1007,9;1007,4;;15,9;;16,4;15,9;;;;;;181;1,4;,5
2022/09/27;0700 UTC;0;1007,9;1008,3;1007,4;;16,1;;16,1;15,8;;;;;;149;2,1;,7
2022/09/27;0800 UTC;,4;1007,8;1008;1007,5;;16;;16,5;15,8;;;;;;180;3,9;2
2022/09/27;0900 UTC;0;1008,3;1008,3;1007,8;;15,5;;16,4;15,5;;;;;;201;3;,5
2022/09/27;1000 UTC
2022/09/27;1100 UTC;0;1010,4;1010,4;1009,6;883,3;18,4;;18,5;16,3;;;;;;176;1,9;,2
2022/09/27;1200 UTC;0;1010,6;1010,6;1010,3;1558,1;20,6;18,2;20,7;18,4;;;;;86;223;1,6;,8
2022/09/27;1300 UTC;0;1010,3;1010,6;1010,2;2043,9;22,7;17,4;22,9;20,5;18,6;16,9;86;72;72;207;1,7;,7
2022/09/27;1400 UTC;0;1009,8;1010,3;1009,7;2633,3;25;19,2;25,4;22,6;19,7;16,5;74;63;70;15;2,6;1,1
2022/09/27;1500 UTC;0;1009,7;1010;1009,7;2229,4;24,9;19,3;26,1;24,8;20,3;17,7;72;63;71;32;3,7;1,6
2022/09/27;1600 UTC;0;1009,8;1009,9;1009,7;1420,2;24,1;19,1;25,3;24;19,9;18,5;75;67;74;51;6,6;4,3
2022/09/27;1700 UTC;0;1009,7;1009,8;1009,5;595,8;22,2;17,9;24,1;22,2;19;17,9;78;72;77;54;6,5;2,5
2022/09/27;1800 UTC;0;1009,5;1009,7;1009,4;236,3;21,6;18,1;22,2;21,6;18,3;17,9;81;77;80;30;5;1,5
2022/09/27;1900 UTC;0;1009,2;1009,5;1009,2;101,6;21,1;18,4;21,6;21,1;18,5;17,9;85;80;85;24;3,5;1,5
2022/09/27;2000 UTC;0;1009,4;1009,4;1008,9;63,5;20;17,7;21,3;20;18,6;17,3;87;79;87;28;4;1,9
2022/09/27;2100 UTC;0;1009,9;1009,9;1009,3;14,5;19,6;17,5;20;19,6;17,8;17,2;89;86;87;186;3,6;,7
2022/09/27;2200 UTC;0;1010,3;1010,5;1009,8;;19,2;18,2;19,7;19,1;18,2;17,6;94;87;94;342;2;,6
2022/09/27;2300 UTC;0;1011,2;1011,3;1010,3;;18,9;;19,2;18,9;19,1;18,1;100;93;;329;2,2;,8
2022/09/28;0000 UTC;0;1012,3;1012,3;1011,2;;18,7;;19;18,7;;;;;;255;1,9;,6
2022/09/28;0100 UTC;0;1012,5;1012,5;1012,3;;18,7;;18,9;18,6;;;;;;184;1,9;,4
2022/09/28;0200 UTC;0;1012,6;1012,7;1012,2;;18,4;;18,8;18,4;;;;;;33;2;,3
2022/09/28;0300 UTC;0;1012,2;1012,6;1012,1;;18,2;;18,5;18,2;;;;;;11;2,5;1,3
2022/09/28;0400 UTC;0;1011,9;1012,2;1011,8;;17,9;;18,2;17,9;;;;;;357;2,3;,8
2022/09/28;0500 UTC;,8;1011,3;1012,1;1011,3;;17,6;;18,2;17,5;;;;;;29;1,7;1,1
2022/09/28;0600 UTC;,6;1011,3;1012,3;1010,9;;17,5;;17,7;17,5;;;;;;265;4,3;,5
2022/09/28;0700 UTC;,2;1011,9;1012;1011,3;;17,6;16,7;17,8;17,2;;;;;95;149;10,4;3,3
